triggerDesc,isTriggerEco,actionDesc,freeOrLocked,isActionEco,isRuleEco
IF electricity prices are high,NEUTRAL,", THEN sets the refrigerator temperature.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices are high,NEUTRAL,", THEN sets the refrigerator temperature.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy savings hours are announced,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF carbon intensity changes,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF carbon intensity changes,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF carbon intensity changes,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF carbon intensity changes,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF carbon intensity changes,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF carbon intensity changes,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF carbon intensity changes,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF carbon intensity changes,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF carbon intensity changes,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF carbon intensity changes,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a security mode changes,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a security mode changes,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a security mode changes,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a security mode changes,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a security mode changes,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF electricity prices change,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF Ecobee schedule is overridden,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF Ecobee schedule is overridden,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF Ecobee schedule is overridden,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF Ecobee schedule is overridden,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF Ecobee schedule is overridden,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the Aros air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the Aros air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the Aros air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the Aros air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the Aros air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets the room temperature.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets the room temperature.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets the room temperature.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets the room temperature.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN sets the room temperature.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the air conditioner and configures settings.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the air conditioner and configures settings.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the air conditioner and configures settings.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the air conditioner and configures settings.",LOCKED,NEUTRAL,NEUTRAL
IF your Android device connects to a specified wifi network,NEUTRAL,", THEN turns on the air conditioner and configures settings.",LOCKED,NEUTRAL,NEUTRAL
IF a security system state changes,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a security system state changes,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a security system state changes,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a security system state changes,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a security system state changes,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a security system state changes,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a security system state changes,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a security system state changes,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a security system state changes,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a security system state changes,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a new reminder is added,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a new reminder is added,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a new reminder is added,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a new reminder is added,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a new reminder is added,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a Jaguar watch button is pressed,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a Jaguar watch button is pressed,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a Jaguar watch button is pressed,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a Jaguar watch button is pressed,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a Jaguar watch button is pressed,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN sets a comfort profile hold.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF a demand response event starts or ends,NEUTRAL,", THEN cancels the current thermostat event.",LOCKED,NEUTRAL,NEUTRAL
IF an SMS is sent from Android,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF an SMS is sent from Android,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF an SMS is sent from Android,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF an SMS is sent from Android,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF an SMS is sent from Android,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF an SMS is sent from Android,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF an SMS is sent from Android,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF an SMS is sent from Android,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF an SMS is sent from Android,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF an SMS is sent from Android,NEUTRAL,", THEN resumes the programmed schedule.",LOCKED,NEUTRAL,NEUTRAL
IF a new project is created on Harvest,NEUTRAL,", THEN sets the temperature on the Heatmiser thermostat.",LOCKED,NEUTRAL,NEUTRAL
IF a new project is created on Harvest,NEUTRAL,", THEN sets the temperature on the Heatmiser thermostat.",LOCKED,NEUTRAL,NEUTRAL
IF a new project is created on Harvest,NEUTRAL,", THEN sets the temperature on the Heatmiser thermostat.",LOCKED,NEUTRAL,NEUTRAL
IF a new project is created on Harvest,NEUTRAL,", THEN sets the temperature on the Heatmiser thermostat.",LOCKED,NEUTRAL,NEUTRAL
IF a new project is created on Harvest,NEUTRAL,", THEN sets the temperature on the Heatmiser thermostat.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy rates start or end,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy rates start or end,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy rates start or end,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy rates start or end,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy rates start or end,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy rates start or end,NEUTRAL,", THEN sets the target temperature on the window air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy rates start or end,NEUTRAL,", THEN sets the target temperature on the window air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy rates start or end,NEUTRAL,", THEN sets the target temperature on the window air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy rates start or end,NEUTRAL,", THEN sets the target temperature on the window air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF peak energy rates start or end,NEUTRAL,", THEN sets the target temperature on the window air conditioner.",LOCKED,NEUTRAL,NEUTRAL
IF environmental conditions change,NEUTRAL,", THEN sets cooling mode.",LOCKED,NEUTRAL,NEUTRAL
IF environmental conditions change,NEUTRAL,", THEN sets cooling mode.",LOCKED,NEUTRAL,NEUTRAL
IF environmental conditions change,NEUTRAL,", THEN sets cooling mode.",LOCKED,NEUTRAL,NEUTRAL
IF environmental conditions change,NEUTRAL,", THEN sets cooling mode.",LOCKED,NEUTRAL,NEUTRAL
IF environmental conditions change,NEUTRAL,", THEN sets cooling mode.",LOCKED,NEUTRAL,NEUTRAL
IF environmental conditions change,NEUTRAL,", THEN sets heating mode.",LOCKED,NEUTRAL,NEUTRAL
IF environmental conditions change,NEUTRAL,", THEN sets heating mode.",LOCKED,NEUTRAL,NEUTRAL
IF environmental conditions change,NEUTRAL,", THEN sets heating mode.",LOCKED,NEUTRAL,NEUTRAL
IF environmental conditions change,NEUTRAL,", THEN sets heating mode.",LOCKED,NEUTRAL,NEUTRAL
IF environmental conditions change,NEUTRAL,", THEN sets heating mode.",LOCKED,NEUTRAL,NEUTRAL
IF the weather conditions change,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF the weather conditions change,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF the weather conditions change,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF the weather conditions change,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF the weather conditions change,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF CO2 level rises above a threshold,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF CO2 level rises above a threshold,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF CO2 level rises above a threshold,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF CO2 level rises above a threshold,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF CO2 level rises above a threshold,NEUTRAL,", THEN sets the thermostat temperature.",LOCKED,NEUTRAL,NEUTRAL
IF CO2 level rises above a threshold,NEUTRAL,", THEN configures thermostat fan mode.",LOCKED,NEUTRAL,NEUTRAL
IF CO2 level rises above a threshold,NEUTRAL,", THEN configures thermostat fan mode.",LOCKED,NEUTRAL,NEUTRAL
IF CO2 level rises above a threshold,NEUTRAL,", THEN configures thermostat fan mode.",LOCKED,NEUTRAL,NEUTRAL
