triggerDesc,actionDesc
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in maximum power."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in auto mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in boost mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in eco mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in low power mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in default mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in maximum power."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in auto mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in boost mode."
IF a voice assistant is activated with a specific phrase,", THEN preheat the oven using the hot air program with fast preheat for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN preheat the oven using the hot air program with fast preheat for a while."
IF a voice assistant is activated with a specific phrase,", THEN preheat the oven using the hot air program with fast preheat for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN preheat the oven using the hot air program with fast preheat for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN preheat the oven using the hot air program with fast preheat until stopped."
IF a voice assistant is activated with a specific phrase,", THEN preheat the oven using the hot air program with fast preheat indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN preheat the oven using the hot air program with fast preheat temporarily."
IF a voice assistant is activated with a specific phrase,", THEN preheat the oven using the hot air program with fast preheat until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN preheat the oven using the hot air program with fast preheat continuously."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program for a while."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program until stopped."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program temporarily."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee with the specified program continuously."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specified program for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specified program for a while."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specified program for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specified program for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee with the specified program until stopped."
