triggerDesc,actionDesc
IF event occurs daily at a specific time,", THEN turn off a smart device after a while."
IF event occurs daily at a specific time,", THEN turn off a smart device after a large amount of time."
IF event occurs daily at a specific time,", THEN turn off a smart device after a fixed delay."
IF event occurs daily at a specific time,", THEN turn off a smart device without delay."
IF event occurs daily at a specific time,", THEN turn off a smart device after several hours."
IF event occurs daily at a specific time,", THEN turn off a smart device after a defined period ."
IF event occurs daily at a specific time,", THEN turn off a smart device immediately."
IF event occurs daily at a specific time,", THEN turn off a smart device much later."
IF event occurs daily at a specific time,", THEN trigger an automation bot in eco mode."
IF event occurs daily at a specific time,", THEN trigger an automation bot in comfort mode."
IF event occurs daily at a specific time,", THEN trigger an automation bot in turbo mode."
IF event occurs daily at a specific time,", THEN trigger an automation bot in low power mode."
IF event occurs daily at a specific time,", THEN trigger an automation bot in default mode."
IF event occurs daily at a specific time,", THEN trigger an automation bot in maximum power."
IF event occurs daily at a specific time,", THEN trigger an automation bot in energy saving mode."
IF event occurs daily at a specific time,", THEN trigger an automation bot in auto mode."
IF event occurs daily at a specific time,", THEN trigger an automation bot in boost mode."
IF event occurs daily at a specific time,", THEN boost heating mode for a specific amount of time."
IF event occurs daily at a specific time,", THEN boost heating mode for a while."
IF event occurs daily at a specific time,", THEN boost heating mode for the entire day."
IF event occurs daily at a specific time,", THEN boost heating mode for a limited time."
IF event occurs daily at a specific time,", THEN boost heating mode until stopped."
IF event occurs daily at a specific time,", THEN boost heating mode indefinitely."
IF event occurs daily at a specific time,", THEN boost heating mode temporarily."
IF event occurs daily at a specific time,", THEN boost heating mode until manually changed."
IF event occurs daily at a specific time,", THEN boost heating mode continuously."
IF event occurs on specific weekdays,", THEN switch off a device after a specified amount of time."
IF event occurs on specific weekdays,", THEN switch off a device after a while."
IF event occurs on specific weekdays,", THEN switch off a device after a large amount of time."
IF event occurs on specific weekdays,", THEN switch off a device after a fixed delay."
IF event occurs on specific weekdays,", THEN switch off a device without delay."
