triggerDesc,actionDesc,freeOrLocked
"__UNMATCHED_TRIGGER__ this trigger fires every time a song is played on amazon prime music. note: this trigger does not apply to songs provided by spotify, pandora, podcasts and sample clips.",", THEN turns on smart lights in [ACTION_X].",LOCKED
IF alexa custom phrase,", THEN toggles the lights on or off [ACTION_Y].",LOCKED
IF weight logged,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF yearly schedule,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF generic button press,", THEN toggles the lights on or off [ACTION_Y].",LOCKED
IF wemo motion detected,", THEN toggles the lights on or off [ACTION_Y].",LOCKED
IF sunrise approaching,", THEN turns off smart lights [ACTION_W].",LOCKED
IF sunset approaching,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF yearly schedule,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF google assistant phrase,", THEN turns off a light switch [ACTION_W].",LOCKED
IF google assistant phrase,", THEN activates a lighting scene [ACTION_Y].",LOCKED
IF area exited,", THEN turns off a light switch [ACTION_W].",LOCKED
IF flic clicked,", THEN activates a lighting scene [ACTION_Y].",LOCKED
IF sunset approaching,", THEN turns on smart lights in [ACTION_X].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time your smartthings device's presence is detected.,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF google assistant phrase,", THEN activates a lighting scene [ACTION_Y].",LOCKED
IF Caavo search performed,", THEN adjusts the brightness of lights [ACTION_W].",LOCKED
IF google assistant phrase,", THEN turns off smart lights [ACTION_W].",LOCKED
IF prayer time occurs,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF BART delay,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF daily schedule,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF Android notification is received,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF google assistant phrase,", THEN toggles the lights on or off [ACTION_Y].",LOCKED
IF Facebook status is posted,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF google assistant phrase,", THEN activates a lighting scene [ACTION_Y].",LOCKED
IF sunset approaching,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF google assistant phrase,", THEN adjusts the brightness of lights [ACTION_W].",LOCKED
IF yearly schedule,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires if you tap a gesture with a custom ifttt task matching the id of this trigger.,", THEN toggles the lights on or off [ACTION_Y].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time your skybell hd detects motions.,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF alexa custom phrase,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF alexa custom phrase,", THEN turns off smart lights [ACTION_W].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time you start a live event on vimeo. note: vimeo's live api is available only to vimeo enterprise customers.,", THEN activates a lighting scene [ACTION_Y].",LOCKED
IF alarm triggered,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF battery is low,", THEN triggers a light animation effect [ACTION_Z].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time a new tweet matches your search query. note: limited to 15 tweets per check.,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF today weather report,", THEN turns on smart lights in [ACTION_X].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time you take a photo with the front camera.,", THEN turns on smart lights in [ACTION_X].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires when no one of a user group is detected in or nearby your network.,", THEN turns off smart lights [ACTION_W].",LOCKED
IF alexa custom phrase,", THEN changes the color of lights [ACTION_Y].",LOCKED
IF alarm triggered,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF yearly schedule,", THEN turns off smart lights [ACTION_W].",LOCKED
IF sunset approaching,", THEN changes the color of lights [ACTION_Y].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time the button is pressed on your skybell hd.,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF google assistant phrase,", THEN turns on smart lights [ACTION_X].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires when your livy protect device reports a fire or motion alarm.,", THEN triggers a light animation effect [ACTION_Z].",LOCKED
IF out of bed,", THEN turns off smart lights [ACTION_W].",LOCKED
IF camera motion,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF weekly schedule,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF motion sensor is triggered,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF prayer time occurs,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF sunset approaching,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF generic button press,", THEN sets lights to a predefined scene [ACTION_Z].",LOCKED
IF tomorrow weather change,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF weekly schedule,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF wifi disconnected,", THEN turns off smart lights [ACTION_W].",LOCKED
IF quarter hour,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time somebody rings your ring doorbell.,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF daily schedule,", THEN turns off smart lights [ACTION_W].",LOCKED
IF alexa custom phrase,", THEN changes the color of lights [ACTION_Y].",LOCKED
IF sunset approaching,", THEN activates a lighting scene in [ACTION_X].",LOCKED
IF weekly schedule,", THEN turns on smart lights in [ACTION_X].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires when the specified product turns off.,", THEN turns off the light [ACTION_W].",LOCKED
"__UNMATCHED_TRIGGER__ this trigger fires when you are scheduled to be in sleep mode and somebody is at home.
note: smartgeo™ needs to be active",", THEN turns off smart lights [ACTION_W].",LOCKED
IF alexa custom phrase,", THEN adjusts the brightness of lights [ACTION_W].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time your fitbit logs new sleep.,", THEN turns off smart lights [ACTION_W].",LOCKED
IF smoke is detected,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time a new item is added to the feed you specify.,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF camera motion,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF WeMo light is turned on,", THEN adjusts the brightness of lights [ACTION_W].",LOCKED
IF sunset approaching,", THEN turns on a light switch [ACTION_Y].",LOCKED
IF alarm triggered,", THEN adjusts the brightness of lights [ACTION_W].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires when a user is detected in or nearby your network.,", THEN turns on smart lights [ACTION_X].",LOCKED
IF WeMo light is turned on,", THEN turns off a light switch [ACTION_W].",LOCKED
IF weekly schedule,", THEN triggers a light animation effect [ACTION_Z].",LOCKED
IF google assistant phrase,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF washer done,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF weekly schedule,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF daily schedule,", THEN changes the color of lights [ACTION_Y].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires if you tap a gesture with a custom ifttt task matching the id of this trigger.,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF daily schedule,", THEN turns off smart lights [ACTION_W].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time somebody rings your ring doorbell.,", THEN turns on smart lights [ACTION_X].",LOCKED
IF sunset approaching,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF quarter hour,", THEN turns on smart lights in [ACTION_X].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time your fitbit logs new sleep.,", THEN turns on smart lights [ACTION_X].",LOCKED
IF Wyze detects motion,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF weather condition change,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF area entered,", THEN turns on smart lights [ACTION_X].",LOCKED
IF weekly schedule,", THEN turns on smart lights in [ACTION_X].",LOCKED
__UNMATCHED_TRIGGER__ this trigger monitors changes in your thermostat's measured temperature and fires if it exceeds a certain threshold.,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF google assistant phrase,", THEN turns off smart lights [ACTION_W].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time you are tagged you in a new photo. note: facebook privacy settings may block ifttt’s access to some photos you are tagged in.,", THEN adjusts the brightness of lights [ACTION_W].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time the nest protect you specify detects dangerous smoke levels.,", THEN turns on smart lights [ACTION_X].",LOCKED
IF weather condition change,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF sunrise approaching,", THEN turns off smart lights [ACTION_W].",LOCKED
IF generic button press,", THEN toggles the lights on or off [ACTION_Y].",LOCKED
IF wifi connected,", THEN turns on smart lights in [ACTION_X].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires when an alarm event occurs.,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF alexa custom phrase,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF weather condition change,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF weekly schedule,", THEN changes the color of lights [ACTION_Y].",LOCKED
IF alexa custom phrase,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF area exited,", THEN turns off smart lights [ACTION_W].",LOCKED
IF doorbell motion,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF weather condition change,", THEN turns on a light switch [ACTION_Y].",LOCKED
IF motion detected,", THEN turns off smart lights [ACTION_W].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time you create a new status message on your facebook page.,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF Wyze detects motion,", THEN turns on smart lights [ACTION_X].",LOCKED
IF sunset approaching,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF sunset approaching,", THEN turns on smart lights [ACTION_X].",LOCKED
IF quarter hour,", THEN turns off smart lights [ACTION_W].",LOCKED
IF yearly schedule,", THEN power-cycles a smart switch in [ACTION_X].",LOCKED
IF camera motion,", THEN turns on the light [ACTION_Y].",LOCKED
IF generic button press,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF daily schedule,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF generic button press,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF dryer finished,", THEN turns on the hood lighting [ACTION_Z].",LOCKED
IF flic clicked,", THEN turns off smart lights [ACTION_W].",LOCKED
IF WeMo light is turned off,", THEN turns off smart lights [ACTION_W].",LOCKED
IF google assistant phrase,", THEN turns off smart lights [ACTION_W].",LOCKED
IF door locked,", THEN turns off smart lights [ACTION_W].",LOCKED
IF sunset approaching,", THEN sets lights to a predefined scene [ACTION_Z].",LOCKED
IF google assistant phrase,", THEN activates a lighting scene [ACTION_Y].",LOCKED
IF ifttt hashtag email,", THEN toggles the lights on or off [ACTION_Y].",LOCKED
IF a call is received,", THEN triggers a light animation effect [ACTION_Z].",LOCKED
IF temperature rises above a threshold,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time the nest protect you specify detects warning smoke levels.,", THEN triggers a light animation effect [ACTION_Z].",LOCKED
IF co2 low,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time the twitter user you specify tweets.,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
IF flic clicked,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF alarm triggered,", THEN toggles the lights on or off [ACTION_Y].",LOCKED
IF weekly schedule,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF generic button press,", THEN toggles the lights on or off [ACTION_Y].",LOCKED
IF weather condition change,", THEN changes the color of lights [ACTION_Y].",LOCKED
IF today weather report,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF generic button press,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time you click a button on thinga.,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF flic clicked,", THEN triggers a light animation effect [ACTION_Z].",LOCKED
IF google assistant phrase,", THEN turns on smart lights [ACTION_X].",LOCKED
IF weather condition change,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF daily schedule,", THEN turns off smart lights [ACTION_W].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires when the co₂ level for a specific devices exceeded a specified threshold.,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time you have a new weight from your withings scale.,", THEN turns off smart lights [ACTION_W].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time your smartthings device is opened.,", THEN turns on smart lights in [ACTION_X].",LOCKED
IF new public video is posted,", THEN adjusts the brightness of lights [ACTION_Z].",LOCKED
IF sunrise approaching,", THEN turns off smart lights [ACTION_W].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires ever time the gust speed rises above a value you specify.,", THEN sets the color temperature of lights [ACTION_Y].",LOCKED
IF daily schedule,", THEN turns off smart lights [ACTION_W].",LOCKED
__UNMATCHED_TRIGGER__ this trigger fires every time your smartthings device senses motion.,", THEN briefly toggles the lights off and on [ACTION_Z].",LOCKED
