id,triggerChannelTitle,triggerTitle,triggerDesc,actionChannelTitle,actionTitle,actionDesc,deviceCategory,originalTrigger,originalAction
mtMhwDF5,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Set a scene in a room,", THEN activates a lighting scene [ACTION_Y].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.","This Action well set a scene on your hue lights. NOTE: in order to add lights to a room, you must be using the newest version of the Hue app"
mtameshZ,Weather Underground,Current condition changes to,IF the current weather condition changes,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
mv86KpGb,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,LightwaveRF Lighting,Turn on light,", THEN switches on the lights [ACTION_Z].",Light,This Trigger fires within 15 minutes of the sunset in your location.,This Action will switch on your light.
mw3XuhmC,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will turn off your hue lights.
mwSR9bmc,Nest Protect,Smoke alarm emergency,IF Nest Protect detects dangerous smoke levels,Lutron Caséta and RA2 Select,Activate scene,", THEN activates a lighting scene in [ACTION_X].",Light,This Trigger fires every time the Nest Protect you specify detects dangerous smoke levels.,This Action will adjust multiple lights and shades together by activating a scene created in the Lutron app.
mwavuXjK,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,LIFX,Change color of lights,", THEN changes the color of lights [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will change the color of your lights.
myCg8dqW,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn off your hue lights.
myUPkDTQ,YouTube,New liked video,IF you like a video on YouTube,Yeelight,Toggle lights on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This Trigger fires every time you like a video on YouTube.,"This Action will turn on, turn off or toggle your lights."
myhwP8Hq,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires only on specific days of the week at the time you provide.,This Action will turn on your hue lights.
mypR2Ybr,Telegram,New message with key phrase in a group,IF any user sends the /ifttt command to the source group,Yeelight,Set scene,", THEN sets lights to a predefined scene [ACTION_Z].",Light,This trigger fires when a user sends a message with the /ifttt command and a key phrase to the source group.,This Action will set your lights to a pre-defined scene.
myvFRBT6,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Set a scene in a room,", THEN activates a lighting scene [ACTION_Y].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.","This Action well set a scene on your hue lights. NOTE: in order to add lights to a room, you must be using the newest version of the Hue app"
mzi6kVYK,Apilio,Receive an event from Apilio,IF IFTTT receives a specific event from Apilio,MagicHue,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This trigger fires every time IFTTT receives a specific event from Apilio.,This action will turn your lights on.
mzkNwYtf,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires within 15 minutes of the sunset in your location.,This Action will turn on your hue lights.
mzyEu9Lv,Amazon Alexa,Your Alarm goes off,IF your alarm goes off,WeMo Light Switch,Turn off then on,", THEN power-cycles a smart switch in [ACTION_X].",Light,This Trigger fires every time your alarm goes off.,This Action will turn a WeMo Light Switch off then immediately back on.
n2kJDFeY,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,WiZ,Turn on / change light mode,", THEN turns on smart lights in [ACTION_X].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.","This action will turn on the selected light(s). Optionally, a light mode or pre-defined color can be applied, as well as a level of dimming."
n4CDpFKY,Date & Time,Every day at,IF every single day at a specific time,WeMo Light Switch,Turn off,", THEN turns off a light switch [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,"This Action will turn a WeMo Light Switch off. If the WeMo Switch is already off, it will remain off."
n4jp67us,Date & Time,Every day at,IF every single day at a specific time,LIFX,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn your lights on.
n52uyXNr,Home Connect Cookit,Cookit finished,IF your Cookit has finished successfully,Home Connect Hood,Turn on ambient light,", THEN turns on the hood lighting [ACTION_Z].",Light,This trigger fires every time your Cookit has finished successfully.,This action will turn on the ambient light of your hood with the selected color. Please note that this action is not supported by all hoods.
n6hsFPCV,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn off your hue lights.
n7aZUr6s,Withings Home,Motion has been detected,IF your Withings Home detects motion,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every time your Withings Home detects motion.,This Action will briefly turn your hue lights off then back on.
n85DrpQR,Weather Underground,Current condition changes to,IF the current weather condition changes,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
n8grjudq,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
n8vNtP4H,Foursquare,New check-in at category,IF you check in to a venue in a specific category on Foursquare,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time you check in to a venue in a specific category on Foursquare or Swarm. It only works with public check-ins.,This Action will turn on your hue lights.
nAT7yUXp,Nest Thermostat,Nest set to Away,IF the home you specify is set to away,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time the home you specify is set to Away.,This Action will turn on your hue lights.
nBDNSPgu,Blink (Europe),Motion detected,IF the camera detects motion,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires when your Blink camera detects motion.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
nC34BcRZ,Weather Underground,Current condition changes to,IF the current weather condition changes,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
