triggerDesc,actionDesc
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at default value."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at high value."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event after a while."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event without delay."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event after several hours."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event immediately."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event much later."
IF a voice assistant is activated with a specific phrase,", THEN sets home to eco mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to low power mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to default mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to maximum power."
IF a voice assistant is activated with a specific phrase,", THEN sets home to energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to auto mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to boost mode."
IF a reminder is completed,", THEN updates the thermostat schedule after a specified amount of time."
IF a reminder is completed,", THEN updates the thermostat schedule after a while."
IF a reminder is completed,", THEN updates the thermostat schedule after a large amount of time."
IF a reminder is completed,", THEN updates the thermostat schedule after a fixed delay."
IF a reminder is completed,", THEN updates the thermostat schedule without delay."
IF a reminder is completed,", THEN updates the thermostat schedule after several hours."
IF a reminder is completed,", THEN updates the thermostat schedule after a defined period ."
IF a reminder is completed,", THEN updates the thermostat schedule immediately."
IF a reminder is completed,", THEN updates the thermostat schedule much later."
IF before time-of-day peak rates start,", THEN sets the thermostat temperature for a specific amount of time."
IF before time-of-day peak rates start,", THEN sets the thermostat temperature for a while."
IF before time-of-day peak rates start,", THEN sets the thermostat temperature for the entire day."
IF before time-of-day peak rates start,", THEN sets the thermostat temperature for a limited time."
IF before time-of-day peak rates start,", THEN sets the thermostat temperature until stopped."
IF before time-of-day peak rates start,", THEN sets the thermostat temperature indefinitely."
IF before time-of-day peak rates start,", THEN sets the thermostat temperature temporarily."
IF before time-of-day peak rates start,", THEN sets the thermostat temperature until manually changed."
IF before time-of-day peak rates start,", THEN sets the thermostat temperature continuously."
